1P8_211341121.WAV	7.194331e+02	7.438000e+02	7.356000e+02
1P8_211521222.WAV	6.156689e+02	6.263000e+02	6.148000e+02
1P8_211611222.WAV	5.308617e+02	5.361000e+02	5.295000e+02
1P8_211741122.WAV	8.122222e+02	8.338000e+02	8.314000e+02
1P8_211831122.WAV	1.107551e+03	1.114300e+03	1.105200e+03
1P8_211921222.WAV	8.152154e+02	828	8.181000e+02
1P8_212012211.WAV	6.336281e+02	6.529000e+02	6.472000e+02
1P8_212142111.WAV	5.817460e+02	5.886000e+02	5.886000e+02
1P8_212232111.WAV	5.857370e+02	6.053000e+02	6.007000e+02
1P8_212322211.WAV	5.937188e+02	6.101000e+02	6.044000e+02
1P8_212412211.WAV	5.937188e+02	6.101000e+02	6.055000e+02
1P8_212542112.WAV	5.837415e+02	609	5.883000e+02
1P8_212632112.WAV	6.615646e+02	6.827000e+02	6.781000e+02
1P8_212722212.WAV	5.448299e+02	5.455000e+02	5.406000e+02
1P8_212812212.WAV	7.184354e+02	7.268000e+02	7.202000e+02
1P8_213032121.WAV	8.351701e+02	8.538000e+02	8.478000e+02
1P8_213122221.WAV	6.845125e+02	7.022000e+02	6.952000e+02
1P8_213212221.WAV	1.001791e+03	8.081000e+02	8.045000e+02
1P8_213342121.WAV	7.992517e+02	8.176000e+02	8.117000e+02
1P8_213432121.WAV	5.099093e+02	5.273000e+02	5.207000e+02
1P8_213522222.WAV	6.156689e+02	6.309000e+02	607
1P8_213612222.WAV	5.977098e+02	6.059000e+02	6.059000e+02
1P8_213742122.WAV	8.122222e+02	8.284000e+02	8.044000e+02
1P8_213832122.WAV	4.939456e+02	4.804000e+02	4.706000e+02
1P8_213922222.WAV	6.785261e+02	6.929000e+02	6.906000e+02
1P8_310041111.WAV	6.007029e+02	6.224000e+02	6.144000e+02
1P8_310131111.WAV	8.401587e+02	8.594000e+02	8.509000e+02
1P8_310221211.WAV	8.082313e+02	825	825
1P8_310441111.WAV	6.964853e+02	714	7.105000e+02
1P8_310531112.WAV	5.987075e+02	6.195000e+02	600
1P8_310621212.WAV	9.010204e+02	9.149000e+02	9.149000e+02
1P8_310711212.WAV	7.184354e+02	7.317000e+02	7.024000e+02
1P8_310841112.WAV	7.104535e+02	7.263000e+02	7.263000e+02
1P8_311111221.WAV	1.443787e+03	1.465800e+03	1.465800e+03
1P8_311241121.WAV	6.525850e+02	6.778000e+02	6.698000e+02
1P8_311331121.WAV	7.064626e+02	7.247000e+02	7.138000e+02
1P8_311511222.WAV	6.775283e+02	6.804000e+02	6.698000e+02
1P8_311641122.WAV	5.797506e+02	5.927000e+02	5.826000e+02
1P8_311731122.WAV	7.254195e+02	7.472000e+02	7.288000e+02
1P8_311821222.WAV	1.062653e+03	1.077600e+03	1070
1P8_311911222.WAV	7.264172e+02	7.328000e+02	7.293000e+02
1P8_312042111.WAV	6.595692e+02	6.765000e+02	6.719000e+02
1P8_312132111.WAV	4.879592e+02	5.101000e+02	5.101000e+02
1P8_312222211.WAV	5.558050e+02	5.743000e+02	5.697000e+02
1P8_312312211.WAV	5.139002e+02	5.351000e+02	5.351000e+02
1P8_312442111.WAV	4.789796e+02	4.974000e+02	4.974000e+02
1P8_312532112.WAV	6.984807e+02	7.111000e+02	703
1P8_312622212.WAV	5.468254e+02	5.648000e+02	5.492000e+02
1P8_312712212.WAV	5.627891e+02	5.719000e+02	5.555000e+02
1P8_312842112.WAV	6.875057e+02	7.121000e+02	7.063000e+02
1P8_312932112.WAV	6.775283e+02	6.952000e+02	6.654000e+02
1P8_313022221.WAV	8.421542e+02	8.549000e+02	8.489000e+02
1P8_313112221.WAV	6.865079e+02	7.045000e+02	6.987000e+02
1P8_313332121.WAV	5.767574e+02	6.025000e+02	5.924000e+02
1P8_313422221.WAV	5.568027e+02	5.714000e+02	5.624000e+02
1P8_313512222.WAV	6.206576e+02	6.037000e+02	6.037000e+02
1P8_313642122.WAV	5.468254e+02	5.696000e+02	5.651000e+02
1P8_313732122.WAV	5.338549e+02	5.479000e+02	5.391000e+02
1P8_313822222.WAV	7.353968e+02	748	7.398000e+02
1P8_313912222.WAV	6.356236e+02	6.431000e+02	6.363000e+02
1P8_410021211.WAV	4.839683e+02	5.023000e+02	5.023000e+02
1P8_410331111.WAV	2.001519e+03	1.998100e+03	1.998100e+03
1P8_410421211.WAV	5.977098e+02	616	616
1P8_410511212.WAV	7.773016e+02	7.857000e+02	7.763000e+02
1P8_410641112.WAV	4.650113e+02	928	928
1P8_410731112.WAV	6.795238e+02	6.976000e+02	6.941000e+02
1P8_410821212.WAV	6.515873e+02	6.665000e+02	6.447000e+02
1P8_411131121.WAV	1.278163e+03	1.298500e+03	1.298500e+03
1P8_411221221.WAV	7.603401e+02	7.039000e+02	6.843000e+02
1P8_411311221.WAV	8.002494e+02	6.613000e+02	6.613000e+02
1P8_411441121.WAV	9.578912e+02	9.776000e+02	9.764000e+02
1P8_411531122.WAV	6.036961e+02	6.209000e+02	6.175000e+02
1P8_411621222.WAV	5.747619e+02	589	5.834000e+02
1P8_411711222.WAV	7.334014e+02	7.101000e+02	6.973000e+02
1P8_411841122.WAV	1.294127e+03	1.308500e+03	1.308500e+03
1P8_411931122.WAV	4.999320e+02	6.606000e+02	6.507000e+02
1P8_412022211.WAV	6.266440e+02	6.459000e+02	6.414000e+02
1P8_412112211.WAV	5.248753e+02	5.386000e+02	5.265000e+02
1P8_412242111.WAV	5.228798e+02	5.415000e+02	5.415000e+02
1P8_412332111.WAV	5.308617e+02	5.219000e+02	5.131000e+02
1P8_412422211.WAV	5.099093e+02	5.289000e+02	5.213000e+02
1P8_412512212.WAV	5.777551e+02	5.981000e+02	5.858000e+02
1P8_412642112.WAV	5.039229e+02	524	524
1P8_412732112.WAV	5.428345e+02	5.633000e+02	5.423000e+02
1P8_412822212.WAV	7.214286e+02	7.361000e+02	7.326000e+02
1P8_412912212.WAV	8.860544e+02	9.061000e+02	8.902000e+02
1P8_413042121.WAV	7.713152e+02	7.911000e+02	7.876000e+02
1P8_413132121.WAV	6.705442e+02	6.827000e+02	677
1P8_413222221.WAV	6.116780e+02	6.344000e+02	6.242000e+02
1P8_413312221.WAV	6.525850e+02	6.702000e+02	6.621000e+02
1P8_413442121.WAV	5.887302e+02	6.064000e+02	6.064000e+02
1P8_413622222.WAV	5.338549e+02	5.477000e+02	5.477000e+02
1P8_413712222.WAV	5.448299e+02	4.995000e+02	499
1P8_413932122.WAV	5.528118e+02	5.714000e+02	5.692000e+02
1P17_110231111.WAV	7.024717e+02	7.293000e+02	7.293000e+02
1P17_110321211.WAV	6.904989e+02	820	820
1P17_110411211.WAV	8.900454e+02	9.153000e+02	9.153000e+02
1P17_110541112.WAV	7.962585e+02	8.067000e+02	8.067000e+02
1P17_110631112.WAV	2.062381e+03	2.089300e+03	2.089300e+03
1P17_110721212.WAV	6.446032e+02	6.547000e+02	6.547000e+02
1P17_110811212.WAV	8.142177e+02	8.388000e+02	8.388000e+02
1P17_111031121.WAV	1.216304e+03	1.246800e+03	1.246800e+03
1P17_111121221.WAV	8.231973e+02	8.763000e+02	8.763000e+02
1P17_111211221.WAV	6.266440e+02	6.447000e+02	6.447000e+02
1P17_111341121.WAV	1.595442e+03	1.613800e+03	1.613800e+03
1P17_111521222.WAV	9.648753e+02	9.865000e+02	9.865000e+02
1P17_111611222.WAV	1.331043e+03	1.358700e+03	1.358700e+03
1P17_111741122.WAV	1.806961e+03	1.833200e+03	1.833200e+03
1P17_111831122.WAV	6.046939e+02	6.714000e+02	6.714000e+02
1P17_111921222.WAV	7.583447e+02	7.749000e+02	7.737000e+02
1P17_112012211.WAV	8.062358e+02	8.327000e+02	8.327000e+02
1P17_112142111.WAV	7.054649e+02	7.304000e+02	7.318000e+02
1P17_112232111.WAV	5.787528e+02	6.007000e+02	6.007000e+02
1P17_112322211.WAV	6.336281e+02	6.564000e+02	6.564000e+02
1P17_112412211.WAV	7.882766e+02	7.875000e+02	7.864000e+02
1P17_112542112.WAV	7.004762e+02	7.163000e+02	6.019000e+02
1P17_112632112.WAV	9.050113e+02	9.278000e+02	9.278000e+02
1P17_112722212.WAV	8.940363e+02	9.199000e+02	9.175000e+02
1P17_112812212.WAV	8.920408e+02	912	912
1P17_112942112.WAV	2.898481e+03	2.921400e+03	2.921400e+03
1P17_113032121.WAV	1.422834e+03	1.467200e+03	1.467200e+03
1P17_113212221.WAV	9.888209e+02	1.001600e+03	1.001600e+03
1P17_113342121.WAV	7.094558e+02	755	7.527000e+02
1P17_113432121.WAV	7.154422e+02	7.388000e+02	7.388000e+02
1P17_113522222.WAV	6.755329e+02	6.998000e+02	6.998000e+02
1P17_113612222.WAV	8.481406e+02	860	860
1P17_113742122.WAV	8.172109e+02	8.334000e+02	8.334000e+02
1P17_113832122.WAV	1.399887e+03	1.408600e+03	1.408600e+03
1P17_113922222.WAV	1.033719e+03	1.051400e+03	1.050200e+03
1P17_210021211.WAV	6.855102e+02	7.272000e+02	7.272000e+02
1P17_210111211.WAV	7.004762e+02	7.383000e+02	7.383000e+02
1P17_210241111.WAV	7.563492e+02	7.849000e+02	7.849000e+02
1P17_210331111.WAV	7.743084e+02	7.958000e+02	7.958000e+02
1P17_210421211.WAV	7.713152e+02	7.993000e+02	7.993000e+02
1P17_210511212.WAV	8.221995e+02	8.283000e+02	8.283000e+02
1P17_210641112.WAV	7.603401e+02	7.864000e+02	7.864000e+02
1P17_210731112.WAV	7.194331e+02	7.711000e+02	7.711000e+02
1P17_210821212.WAV	7.084580e+02	7.312000e+02	7.312000e+02
1P17_211041121.WAV	1.156440e+03	1.183500e+03	1.183500e+03
1P17_211131121.WAV	7.892744e+02	8.429000e+02	8.429000e+02
1P17_211221221.WAV	6.086848e+02	6.348000e+02	636
1P17_211311221.WAV	7.304082e+02	7.496000e+02	7.496000e+02
1P17_211441121.WAV	7.204308e+02	740	7.413000e+02
1P17_211531122.WAV	8.092290e+02	830	830
1P17_211621222.WAV	2.114263e+03	2.137900e+03	2.137900e+03
1P17_211711222.WAV	8.541270e+02	8.744000e+02	8.751000e+02
1P17_211841122.WAV	7.134467e+02	7.349000e+02	7.349000e+02
1P17_211931122.WAV	8.182086e+02	8.386000e+02	8.386000e+02
1P17_212022211.WAV	6.825170e+02	7.273000e+02	7.273000e+02
1P17_212112211.WAV	1.137483e+03	1.162300e+03	1.162300e+03
1P17_212242111.WAV	7.314059e+02	7.549000e+02	7.572000e+02
1P17_212332111.WAV	7.144444e+02	7.659000e+02	7.659000e+02
1P17_212422211.WAV	7.782993e+02	7.973000e+02	7.949000e+02
1P17_212512212.WAV	6.705442e+02	6.921000e+02	6.932000e+02
1P17_212642112.WAV	9.908163e+02	1.009500e+03	1.008200e+03
1P17_212732112.WAV	7.403855e+02	7.636000e+02	7.618000e+02
1P17_212822212.WAV	8.381633e+02	8.174000e+02	8.222000e+02
1P17_212912212.WAV	1.139478e+03	1158	1158
1P17_213042121.WAV	1.103560e+03	1.133800e+03	1.133800e+03
1P17_213132121.WAV	7.613379e+02	808	808
1P17_213222221.WAV	1.009773e+03	1.017900e+03	1.017900e+03
1P17_213312221.WAV	6.725397e+02	6.933000e+02	6.939000e+02
1P17_213442121.WAV	6.705442e+02	6.891000e+02	6.891000e+02
1P17_213532122.WAV	1.134490e+03	1.151100e+03	1.151100e+03
1P17_213622222.WAV	7.034694e+02	717	717
1P17_213712222.WAV	5.957143e+02	7.497000e+02	7.508000e+02
1P17_213842122.WAV	7.483673e+02	749	7.537000e+02
1P17_213932122.WAV	7.613379e+02	782	7.808000e+02
1P17_310121211.WAV	7.014739e+02	7.265000e+02	7.265000e+02
1P17_310211211.WAV	6.795238e+02	702	702
1P17_310341111.WAV	5.568027e+02	6.061000e+02	6.061000e+02
1P17_310431111.WAV	7.663265e+02	7.914000e+02	7.914000e+02
1P17_310521212.WAV	8.980272e+02	9.149000e+02	9.149000e+02
1P17_310611212.WAV	6.495918e+02	6.746000e+02	6.746000e+02
1P17_310741112.WAV	1.159433e+03	1.190400e+03	1.190400e+03
1P17_310831112.WAV	6.825170e+02	7.083000e+02	7.083000e+02
1P17_310921212.WAV	1.056667e+03	1.074300e+03	1.075600e+03
1P17_311141121.WAV	7.224263e+02	7.678000e+02	7.678000e+02
1P17_311231121.WAV	6.485941e+02	6.728000e+02	6.728000e+02
1P17_311321221.WAV	1.067642e+03	1.115200e+03	1.115200e+03
1P17_311411221.WAV	5.657823e+02	5.919000e+02	5.919000e+02
1P17_311541122.WAV	5.318594e+02	5.588000e+02	5.454000e+02
1P17_311631122.WAV	2.277891e+03	2.298200e+03	2.298200e+03
1P17_311721222.WAV	8.192063e+02	841	841
1P17_311811222.WAV	5.897279e+02	6.409000e+02	6.409000e+02
1P17_311941122.WAV	8.152154e+02	8.392000e+02	8.392000e+02
1P17_312032111.WAV	6.176644e+02	7.339000e+02	7.339000e+02
1P17_312122211.WAV	6.396145e+02	666	666
1P17_312212211.WAV	7.194331e+02	7.555000e+02	7.555000e+02
1P17_312342111.WAV	6.216553e+02	6.629000e+02	6.629000e+02
1P17_312432111.WAV	7.932653e+02	8.095000e+02	8.095000e+02
1P17_312522212.WAV	9.139909e+02	9.326000e+02	9.326000e+02
1P17_312612212.WAV	6.515873e+02	6.767000e+02	6.767000e+02
1P17_312742112.WAV	7.753061e+02	8.018000e+02	8.018000e+02
1P17_312832112.WAV	6.725397e+02	6.951000e+02	6.951000e+02
1P17_312922212.WAV	5.697732e+02	5.971000e+02	5.971000e+02
1P17_313012221.WAV	7.713152e+02	802	802
1P17_313142121.WAV	9.419274e+02	9.819000e+02	9.819000e+02
1P17_313232121.WAV	6.885034e+02	727	7.103000e+02
1P17_313322221.WAV	9.389342e+02	9.604000e+02	9.604000e+02
1P17_313412221.WAV	6.715420e+02	6.839000e+02	6.839000e+02
1P17_313542122.WAV	6.875057e+02	8.204000e+02	8.204000e+02
1P17_313632122.WAV	9.030159e+02	9.362000e+02	9.362000e+02
1P17_313722222.WAV	5.947166e+02	6.147000e+02	6.141000e+02
1P17_313812222.WAV	6.635601e+02	6.809000e+02	6.809000e+02
1P17_313942122.WAV	7.543537e+02	7.843000e+02	7.825000e+02
1P17_410041111.WAV	1.232268e+03	1.258400e+03	1.258400e+03
1P17_410131111.WAV	7.214286e+02	7.595000e+02	7.595000e+02
1P17_410221211.WAV	6.725397e+02	6.912000e+02	6.958000e+02
1P17_410311211.WAV	5.957143e+02	6.235000e+02	6.235000e+02
1P17_410441111.WAV	6.166667e+02	6.395000e+02	6.395000e+02
1P17_410531112.WAV	7.962585e+02	8.098000e+02	8.098000e+02
1P17_410621212.WAV	8.531293e+02	9.033000e+02	9.033000e+02
1P17_410711212.WAV	8.381633e+02	8.757000e+02	8.714000e+02
1P17_410841112.WAV	7.254195e+02	748	748
1P17_410931112.WAV	1.482698e+03	1.508400e+03	1.508300e+03
1P17_411021221.WAV	910	9.278000e+02	9.278000e+02
1P17_411111221.WAV	7.024717e+02	7.322000e+02	7.369000e+02
1P17_411241121.WAV	1.052676e+03	1.081200e+03	1.081200e+03
1P17_411331121.WAV	1.142472e+03	1.070800e+03	1.072100e+03
1P17_411421221.WAV	6.545805e+02	6.716000e+02	6.716000e+02
1P17_411511222.WAV	1.802971e+03	1824	1824
1P17_411731122.WAV	7.403855e+02	7.662000e+02	7.662000e+02
1P17_411821222.WAV	9.459184e+02	9.696000e+02	9.709000e+02
1P17_411911222.WAV	7.483673e+02	7.703000e+02	7.703000e+02
1P17_412042111.WAV	8.441497e+02	8.724000e+02	8.724000e+02
1P17_412132111.WAV	7.743084e+02	810	810
1P17_412222211.WAV	1.042698e+03	1.070800e+03	1.072100e+03
1P17_412312211.WAV	8.990249e+02	926	926
1P17_412442111.WAV	6.785261e+02	7.926000e+02	7.932000e+02
1P17_412532112.WAV	9.509070e+02	973	973
1P17_412622212.WAV	8.291837e+02	8.559000e+02	8.559000e+02
1P17_412712212.WAV	1.069637e+03	1.097800e+03	1.097800e+03
1P17_412842112.WAV	7.932653e+02	8.139000e+02	8.175000e+02
1P17_412932112.WAV	1.021746e+03	1.047900e+03	1.047900e+03
1P17_413022221.WAV	9.000227e+02	9.293000e+02	9.317000e+02
1P17_413112221.WAV	6.465986e+02	696	6.758000e+02
1P17_413242121.WAV	6.675510e+02	6.882000e+02	6.882000e+02
1P17_413332121.WAV	5.847392e+02	612	596
1P17_413422221.WAV	6.216553e+02	6.402000e+02	6.413000e+02
1P17_413512222.WAV	6.625624e+02	6.862000e+02	6.862000e+02
1P17_413642122.WAV	7.782993e+02	8.025000e+02	8.025000e+02
1P17_413732122.WAV	7.683220e+02	7.748000e+02	7.748000e+02
1P17_413822222.WAV	8.391610e+02	8.528000e+02	8.528000e+02
1P17_413912222.WAV	7.912698e+02	8.312000e+02	8.317000e+02
1P19_110041111.WAV	6.116780e+02	6.391000e+02	6.391000e+02
1P19_110131111.WAV	7.383900e+02	757	766
1P19_110221211.WAV	7.353968e+02	7.606000e+02	7.606000e+02
1P19_110311211.WAV	6.645578e+02	6.884000e+02	6.884000e+02
1P19_110441111.WAV	6.735374e+02	6.948000e+02	6.979000e+02
1P19_110531112.WAV	8.830612e+02	905	905
1P19_110621212.WAV	8.132200e+02	8.312000e+02	8.312000e+02
1P19_110711212.WAV	8.720862e+02	8.895000e+02	8.712000e+02
1P19_110841112.WAV	7.314059e+02	7.532000e+02	7.501000e+02
1P19_111021221.WAV	1.028730e+03	1.048400e+03	1.048400e+03
1P19_111111221.WAV	8.621088e+02	8.866000e+02	8.866000e+02
1P19_111331121.WAV	8.860544e+02	9.113000e+02	9.113000e+02
1P19_111421221.WAV	6.226531e+02	6.448000e+02	6.448000e+02
1P19_111511222.WAV	6.376190e+02	6.541000e+02	6.541000e+02
1P19_111641122.WAV	8.251927e+02	8.581000e+02	8.581000e+02
1P19_111731122.WAV	1.001791e+03	1.026700e+03	1.026700e+03
1P19_111821222.WAV	7.224263e+02	7.417000e+02	7.417000e+02
1P19_111911222.WAV	7.723129e+02	7.851000e+02	7.851000e+02
1P19_112042111.WAV	1.310091e+03	1.340700e+03	1.340700e+03
1P19_112132111.WAV	7.493651e+02	7.702000e+02	7.702000e+02
1P19_112222211.WAV	5.937188e+02	6.296000e+02	6.296000e+02
1P19_112312211.WAV	6.406122e+02	6.553000e+02	6.707000e+02
1P19_112442111.WAV	5.847392e+02	6.087000e+02	6.087000e+02
1P19_112622212.WAV	6.605669e+02	6.741000e+02	6.741000e+02
1P19_112712212.WAV	6.286395e+02	6.493000e+02	6.493000e+02
1P19_112842112.WAV	7.733107e+02	7.923000e+02	7.923000e+02
1P19_112932112.WAV	6.895011e+02	7.095000e+02	7.095000e+02
1P19_113022221.WAV	8.361678e+02	8.626000e+02	8.626000e+02
1P19_113112221.WAV	7.822902e+02	8.129000e+02	8.129000e+02
1P19_113242121.WAV	7.094558e+02	7.221000e+02	7.322000e+02
1P19_113332121.WAV	5.937188e+02	6.189000e+02	6.189000e+02
1P19_113422221.WAV	8.960317e+02	9.228000e+02	9.228000e+02
1P19_113512222.WAV	7.334014e+02	7.444000e+02	7.478000e+02
1P19_113642122.WAV	7.014739e+02	7.132000e+02	7.159000e+02
1P19_113732122.WAV	6.296372e+02	6.453000e+02	6.453000e+02
1P19_113822222.WAV	6.166667e+02	6.333000e+02	6.527000e+02
1P19_113912222.WAV	6.007029e+02	6.187000e+02	6.187000e+02
1P19_210031111.WAV	6.156689e+02	6.372000e+02	6.372000e+02
1P19_210121211.WAV	6.306349e+02	6.491000e+02	6.491000e+02
1P19_210211211.WAV	6.017007e+02	6.206000e+02	6.245000e+02
1P19_210341111.WAV	6.465986e+02	6.727000e+02	6.727000e+02
1P19_210431111.WAV	5.737642e+02	5.992000e+02	5.992000e+02
1P19_210521212.WAV	7.204308e+02	729	7.358000e+02
1P19_210611212.WAV	7.982540e+02	8.089000e+02	8.161000e+02
1P19_210741112.WAV	5.807483e+02	5.992000e+02	5.992000e+02
1P19_210831112.WAV	6.256463e+02	6.329000e+02	6.402000e+02
1P19_210921212.WAV	8.401587e+02	8.541000e+02	8.599000e+02
1P19_211011221.WAV	1.174399e+03	1.213500e+03	1.203100e+03
1P19_211141121.WAV	8.032426e+02	8.516000e+02	8.516000e+02
1P19_211231121.WAV	6.017007e+02	6.247000e+02	6.247000e+02
1P19_211321221.WAV	7.433787e+02	7.659000e+02	7.659000e+02
1P19_211411221.WAV	6.426077e+02	6.643000e+02	6.643000e+02
1P19_211541122.WAV	1.146463e+03	1.171300e+03	1.171300e+03
1P19_211631122.WAV	1.286145e+03	1.314200e+03	1.306100e+03
1P19_211721222.WAV	1.016757e+03	1.033800e+03	1.033800e+03
1P19_211811222.WAV	6.465986e+02	6.715000e+02	6.715000e+02
1P19_211941122.WAV	7.204308e+02	7.337000e+02	7.337000e+02
1P19_212032111.WAV	7.962585e+02	8.161000e+02	8.161000e+02
1P19_212122211.WAV	6.615646e+02	6.825000e+02	6.825000e+02
1P19_212212211.WAV	5.697732e+02	5.927000e+02	5.927000e+02
1P19_212342111.WAV	6.795238e+02	7.009000e+02	7.009000e+02
1P19_212432111.WAV	6.475964e+02	6.766000e+02	6.766000e+02
1P19_212522212.WAV	6.795238e+02	6.984000e+02	6.984000e+02
1P19_212612212.WAV	6.845125e+02	6.931000e+02	6.931000e+02
1P19_212832112.WAV	6.446032e+02	6.595000e+02	6.595000e+02
1P19_212922212.WAV	8.072336e+02	8.175000e+02	8.175000e+02
1P19_213012221.WAV	6.446032e+02	6.825000e+02	6.825000e+02
1P19_213142121.WAV	8.491383e+02	8.741000e+02	8.741000e+02
1P19_213232121.WAV	7.802948e+02	7.945000e+02	7.993000e+02
1P19_213322221.WAV	5.747619e+02	5.965000e+02	5.965000e+02
1P19_213412221.WAV	6.885034e+02	7.158000e+02	7.158000e+02
1P19_213542122.WAV	6.266440e+02	6.379000e+02	6.379000e+02
1P19_213632122.WAV	7.114512e+02	7.306000e+02	7.306000e+02
1P19_213722222.WAV	6.416100e+02	6.617000e+02	662
1P19_213812222.WAV	7.473696e+02	7.673000e+02	7.673000e+02
1P19_310021211.WAV	5.707710e+02	5.914000e+02	594
1P19_310111211.WAV	6.904989e+02	713	713
1P19_310241111.WAV	6.695465e+02	6.932000e+02	6.934000e+02
1P19_310331111.WAV	6.875057e+02	7.129000e+02	7.129000e+02
1P19_310421211.WAV	5.248753e+02	5.549000e+02	5.549000e+02
1P19_310511212.WAV	8.521315e+02	8.662000e+02	8.699000e+02
1P19_310641112.WAV	5.917234e+02	6.127000e+02	6.127000e+02
1P19_310731112.WAV	5.997052e+02	6.184000e+02	6.184000e+02
1P19_310821212.WAV	6.126757e+02	6.343000e+02	6.343000e+02
1P19_310911212.WAV	8.970295e+02	9.147000e+02	9.147000e+02
1P19_311041121.WAV	1.078617e+03	1110	1.107400e+03
1P19_311131121.WAV	6.505896e+02	6.769000e+02	6.769000e+02
1P19_311221221.WAV	5.727664e+02	5.956000e+02	5.956000e+02
1P19_311311221.WAV	6.206576e+02	6.415000e+02	6.415000e+02
1P19_311441121.WAV	5.398413e+02	5.631000e+02	5.631000e+02
1P19_311711222.WAV	8.760771e+02	8.922000e+02	8.922000e+02
1P19_311841122.WAV	6.416100e+02	6.632000e+02	6.632000e+02
1P19_311931122.WAV	6.635601e+02	6.834000e+02	6.835000e+02
1P19_312022211.WAV	6.974830e+02	7.177000e+02	7.177000e+02
1P19_312112211.WAV	6.665533e+02	6.883000e+02	6.883000e+02
1P19_312242111.WAV	5.129025e+02	538	538
1P19_312332111.WAV	5.777551e+02	598	598
1P19_312422211.WAV	5.418367e+02	569	569
1P19_312512212.WAV	5.827438e+02	6.068000e+02	6.068000e+02
1P19_312642112.WAV	6.296372e+02	6.466000e+02	649
1P19_312732112.WAV	6.775283e+02	6.984000e+02	6.984000e+02
1P19_312822212.WAV	6.346259e+02	6.582000e+02	6.582000e+02
1P19_312912212.WAV	6.595692e+02	6.802000e+02	6.802000e+02
1P19_313042121.WAV	6.635601e+02	6.911000e+02	6.911000e+02
1P19_313132121.WAV	7.812925e+02	8.088000e+02	8.088000e+02
1P19_313222221.WAV	6.186621e+02	6.397000e+02	6.397000e+02
1P19_313312221.WAV	6.835147e+02	7.056000e+02	7.056000e+02
1P19_313442121.WAV	6.755329e+02	7.025000e+02	6.985000e+02
1P19_313532122.WAV	5.657823e+02	584	584
1P19_313622222.WAV	6.485941e+02	6.695000e+02	6.695000e+02
1P19_313712222.WAV	6.505896e+02	6.722000e+02	6.722000e+02
1P19_313842122.WAV	5.997052e+02	6.176000e+02	619
1P19_313932122.WAV	5.697732e+02	5.959000e+02	5.959000e+02
1P19_410011211.WAV	7.513605e+02	7.714000e+02	7.714000e+02
1P19_410141111.WAV	6.895011e+02	7.116000e+02	7.116000e+02
1P19_410231111.WAV	6.575737e+02	6.818000e+02	6.818000e+02
1P19_410321211.WAV	5.657823e+02	591	591
1P19_410411211.WAV	6.665533e+02	6.914000e+02	6.914000e+02
1P19_410541112.WAV	6.066893e+02	6.389000e+02	6.389000e+02
